house_id,device_id,gas_meter_id,lat,long,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels
0cb0f402,17518380,,42.20875175,-72.60524273,1436,3929
0f72b3bb,20868407,,42.20875175,-72.60524273,0,0
aa313862,30346702,,42.20875175,-72.60524273,0,0
8e9d0dff,20394278,,42.20875175,-72.60524273,0,0
30365eb8,52221974,,42.20886671,-72.60471257,1453,1286
13dcee33,30362227,,42.20875175,-72.60524273,0,0
dfd96b88,16697460,,42.20875175,-72.60524273,0,0
7811ec2d,56763356,,42.20875175,-72.60524273,0,0
0620844a,31745269,,42.20875175,-72.60524273,0,0
01e24c24,31772247,,42.20886957,-72.60471786,1453,1286
7abf01ba,57335518,,42.20829339,-72.60486695,1437,1392
f59f339f,31026034,,42.20875175,-72.60524273,0,0
80a8bc34,31805099,35527509.0,42.21179445,-72.62360714,1448,1145
9834d1bc,20380629,35527437.0,42.21179445,-72.62360714,0,0
a2f3bdda,20378335,35527480.0,42.21179445,-72.62360714,0,0
949603c4,31804336,46300772.0,42.2108211,-72.6234929,1467,388
2c98db11,20377680,49760345.0,42.21140279,-72.62365935,1406,1480
4eddfe1e,20377645,49767919.0,42.21140279,-72.62365935,0,0
df81bc51,31802077,46300869.0,42.21140279,-72.62365935,0,0
c0fd18d9,20377678,40474117.0,42.21140279,-72.62365935,0,0
c99690fe,20377675,49761203.0,42.21140279,-72.62365935,0,0
4303c255,20377006,46263694.0,42.21077545,-72.62382084,1404,1004
77edbcbd,20376999,46263689.0,42.21077545,-72.62382084,0,0
3125796d,20378319,56354901.0,42.21146185,-72.62393813,1390,2907
d6523cb6,20380626,54363205.0,42.21146185,-72.62393813,0,0
4fcaf41f,31042193,46334813.0,42.21146185,-72.62393813,0,0
013dd4f4,20380616,46351156.0,42.21146185,-72.62393813,0,0
fa4beff7,20380623,46351585.0,42.21146185,-72.62393813,0,0
f094be04,20376074,56354239.0,42.21146185,-72.62393813,0,0
683adaab,20380636,90972069.0,42.21146185,-72.62393813,0,0
bdb36a68,31033999,46335004.0,42.21146185,-72.62393813,0,0
de959376,20378323,46334810.0,42.21146185,-72.62393813,0,0
44b14544,31801035,,42.21102795,-72.62311909,1375,0
05cce9b0,20380379,49756193.0,42.211518,-72.62356031,1406,1480
9f78a29d,20380643,49747256.0,42.211518,-72.62356031,0,0
537367d5,18039212,46335333.0,42.21102795,-72.62311909,0,0
f5dfc164,18039210,,42.21102795,-72.62311909,0,0
cd30d7d0,31806304,49761589.0,42.21138473,-72.62387971,1390,2907
8b479cf5,20379581,,42.21138473,-72.62387971,0,0
5862aad2,20377781,49767798.0,42.21138473,-72.62387971,0,0
95ad8c7d,20377786,49761636.0,42.21138473,-72.62387971,0,0
bf9641e9,20381011,46197801.0,42.21138671,-72.6236579,1406,1480
45b274fe,20378379,54397362.0,42.21102536,-72.62320827,0,0
bf644847,20378889,54460200.0,42.21102277,-72.62329745,1376,1498
6ea10ac6,20380981,54459928.0,42.21102277,-72.62329745,0,0
bb68a4f9,20378383,54460442.0,42.21102536,-72.62320827,0,0
01e13df8,20380982,56354914.0,42.21102277,-72.62329745,0,0
7370daec,20378385,46334960.0,42.21102536,-72.62320827,0,0
c3e7220d,20380377,49761793.0,42.21102277,-72.62329745,0,0
62ca1362,20378386,46334973.0,42.21102536,-72.62320827,0,0
761bcf96,20381010,54443940.0,42.21138671,-72.6236579,0,0
1dea48f3,31048955,46335346.0,42.2108595,-72.62323,1467,388
b6ad369b,31048968,,42.21085814,-72.62327671,1467,388
8d78c5bb,31043212,46263652.0,42.21141888,-72.62366081,1406,1480
61fa79af,20379724,92338088.0,42.19293296,-72.64778793,1218,0
ac15c5d9,20380283,54354550.0,42.19349637,-72.64751847,1173,0
7c1af261,20380296,,42.19394555,-72.64699465,1098,0
ab6e45b9,20380280,,42.1934842,-72.64734338,1173,0
13a1affe,20381127,,42.19313648,-72.64769653,1218,1039
ba2fe3aa,20379725,54458093.0,42.1927627,-72.64772543,1218,0
7a32ca7c,20377014,34356185.0,42.19696678,-72.62179322,1291,899
de2d8f88,31048899,35567676.0,42.19682703,-72.62192062,1291,899
6ed2b515,31049937,46350350.0,42.1971528,-72.6217004,1418,529
c8763481,31048151,46301266.0,42.19668729,-72.62204803,1419,899
53a2b2c5,56506644,46301478.0,42.1976705,-72.62130448,1410,722
d1696d45,5827532,40474874.0,42.1980714,-72.6214703,1404,2026
cdcf321e,5827530,40474797.0,42.1980714,-72.6214703,0,0
984785a5,5827542,40474626.0,42.1980714,-72.6214703,0,0
00731659,5827528,40474858.0,42.1980714,-72.6214703,0,0
c45e71b8,31048983,46294899.0,42.19682703,-72.62192062,0,0
2bafea0b,20378874,46334847.0,42.19729625,-72.62163837,1417,1409
d1770881,20380228,46301881.0,42.19729625,-72.62163837,0,0
a11bab36,20380237,46301908.0,42.19729625,-72.62163837,0,0
cd80559c,20380213,,42.19729625,-72.62163837,0,0
f0c18dfb,30128871,40490262.0,42.1833629,-72.68128801,1395,1427
0e544ae7,30128870,92337641.0,42.1836706,-72.68036646,1241,0
34ad6a86,30128846,49747334.0,42.18385644,-72.68033567,1234,951
ae0676b9,30128638,35569433.0,42.18305705,-72.68095322,1211,1163
aa4cbb85,30128873,33466490.0,42.18288082,-72.68156797,1415,1445
5f29af8c,83770097,35569272.0,42.18330135,-72.68074698,1320,1004
f0b32b01,30129172,34352812.0,42.18341333,-72.680769,1298,0
d4b68446,83779322,91563614.0,42.1752883,-72.6408352,1406,1039
630d0f3a,18019500,49756294.0,42.20230055,-72.62137547,1459,1145
19c094c2,18019518,49756279.0,42.20230055,-72.62137547,0,0
876921d6,31806428,46302221.0,42.20166841,-72.62248565,1464,652
6234f7ab,20376674,46302243.0,42.20168794,-72.62244126,1464,652
a13c6b4a,20377705,,42.20153171,-72.62279632,1443,1057
ef9e651e,31044991,,42.20160982,-72.62261879,1482,1374
fd577563,31045079,33466607.0,42.20160982,-72.62261879,0,0
e5c70003,31806338,46302188.0,42.20172305,-72.62271868,1482,1374
eaddb5a1,20377699,54356324.0,42.20172305,-72.62271868,0,0
57590b5e,31802596,,42.20162935,-72.62257441,1482,1374
ced8043f,31801952,,42.20164888,-72.62253003,1464,652
b01b8264,31801950,,42.20170747,-72.62239688,1464,652
716f04f0,31801951,,42.201727,-72.6223525,1334,1251
6798718e,85117211,,42.20494315,-72.60295333,1464,7047
1312239f,31048218,56365912.0,42.1946466,-72.62704773,0,0
d729c2b7,31048164,46301491.0,42.1946466,-72.62704773,0,0
7cadb80c,31048219,46335357.0,42.1946466,-72.62704773,0,0
1ef32c77,20378417,,42.1946466,-72.62704773,0,0
ebb11d04,20376754,,42.1946466,-72.62704773,0,0
63e855a4,31032681,,42.1946466,-72.62704773,0,0
105f061d,20378414,,42.1946466,-72.62704773,0,0
7b8ca661,31048165,46301595.0,42.1946466,-72.62704773,0,0
0a6c6051,83769589,,42.1946466,-72.62704773,0,0
122ee518,31019586,,42.202772,-72.6053075,0,0
983ba9fb,31026115,,42.202772,-72.6053075,0,0
16c75945,31019582,,42.202772,-72.6053075,0,0
d896a206,20394959,,42.202772,-72.6053075,0,0
712d5eed,20393175,,42.202772,-72.6053075,0,0
a93dd6fa,31026122,,42.202772,-72.6053075,0,0
e938eb59,20394960,,42.202772,-72.6053075,0,0
099f7ef7,31745234,,42.202772,-72.6053075,0,0
368a5447,20385209,,42.202772,-72.6053075,0,0
7f1b4e67,57491407,,42.202772,-72.6053075,0,0
edce0d02,57253277,,42.202772,-72.6053075,0,0
e39a47ee,31025982,,42.202772,-72.6053075,0,0
24e436ca,31026064,,42.202772,-72.6053075,0,0
6e7ae1e9,31773049,,42.202772,-72.6053075,0,0
4a04fdf5,31025984,,42.202772,-72.6053075,0,0
fdc776eb,83771688,,42.202772,-72.6053075,0,0
3d0bde9a,20394958,,42.202772,-72.6053075,0,0
78322270,31772625,,42.202772,-72.6053075,0,0
17542880,20394961,,42.202772,-72.6053075,0,0
fbdf0075,83779544,,42.189732,-72.618211,1374,14658
006924ec,83779589,,42.20387728,-72.6206072,1360,899
4fc23a60,20868408,,42.20304705,-72.64418331,1432,1656
6b80567e,31048189,,42.20304705,-72.64418331,0,0
4cd4cc5f,31048190,,42.20304705,-72.64418331,0,0
8a5dbf52,31048191,,42.20304705,-72.64418331,0,0
5124ef46,31043127,,42.20243855,-72.64360375,1462,1938
d26b3055,31043034,,42.20243855,-72.64360375,0,0
55870e1a,31043035,,42.20243855,-72.64360375,0,0
696d6cb2,31043040,,42.20243855,-72.64360375,0,0
3354465f,31042068,,42.2027305,-72.64362248,1350,1991
b0eeb20a,31042101,,42.2027305,-72.64362248,0,0
022bf046,31806148,,42.2027305,-72.64362248,0,0
29daa033,31043025,,42.2027305,-72.64362248,0,0
5fb0e730,31043024,,42.2027305,-72.64362248,0,0
fefac530,31048129,,42.20302025,-72.6436371,1419,1903
22ac511c,31042123,,42.20302025,-72.6436371,0,0
24748499,31048130,,42.20302025,-72.6436371,0,0
2298831d,31048123,,42.20302025,-72.6436371,0,0
76513c3a,31030984,,42.20285515,-72.64433611,1431,2079
e1753618,31030997,,42.20285515,-72.64433611,0,0
8242ef60,31030983,,42.20285515,-72.64433611,0,0
af3c1f59,31030998,,42.20285515,-72.64433611,0,0
34394bbf,31772578,46334924.0,42.21288849,-72.61779095,1509,1269
1c984bbd,20394625,,42.21303078,-72.61778208,1493,599
8eb1aa5f,31026061,49768213.0,42.21288849,-72.61779095,0,0
464cefea,31772576,56364754.0,42.21288849,-72.61779095,0,0
555dba1e,31745254,,42.212449,-72.61830331,1453,2114
e9a8672c,20393136,49768115.0,42.21334336,-72.61827786,1415,6272
e5e3df3b,20393417,,42.21334336,-72.61827786,0,0
c062e1f0,31745248,54341757.0,42.212449,-72.61830331,0,0
9963cab6,31745247,49755707.0,42.212449,-72.61830331,0,0
a579b1ef,20393449,,42.21334336,-72.61827786,0,0
ca8394c1,31745272,54355491.0,42.212449,-72.61830331,0,0
7e81668d,20393421,,42.21334336,-72.61827786,0,0
97a67499,20393106,,42.21334336,-72.61827786,0,0
88e5d654,31684208,,42.212449,-72.61830331,0,0
95581772,20393435,,42.21334336,-72.61827786,0,0
e8670156,20393419,46351148.0,42.21334336,-72.61827786,0,0
4386b774,20393125,,42.21334336,-72.61827786,0,0
649c3b8d,20393399,,42.21321756,-72.61802148,1415,6272
f346b270,20393423,,42.21307773,-72.61802577,1415,6272
93895e55,20393434,,42.2129379,-72.61803006,1415,6272
be107db6,83771690,93335724.0,42.21307773,-72.61802577,0,0
70d21966,20393447,,42.2129379,-72.61803006,0,0
32d65a11,20393400,,42.2129379,-72.61803006,0,0
c0a9991c,20393403,,42.2129379,-72.61803006,0,0
6cdfee18,20393111,,42.21307773,-72.61802577,0,0
043aba9f,20393448,49755706.0,42.2129379,-72.61803006,0,0
7e6e901c,20393127,,42.21307773,-72.61802577,0,0
11259473,20393097,,42.2129379,-72.61803006,0,0
99e44821,20393112,49755569.0,42.21307773,-72.61802577,0,0
2777291f,56696304,,42.21307773,-72.61802577,0,0
f47acb58,20393409,,42.21307773,-72.61802577,0,0
a2d63c17,20393436,,42.21307773,-72.61802577,0,0
eb68dd38,20393105,,42.2129379,-72.61803006,0,0
4e11f22d,20393398,,42.21307773,-72.61802577,0,0
41da2215,20393446,49755867.0,42.2129379,-72.61803006,0,0
c30a5498,83770511,40487893.0,42.2126891,-72.61816043,1355,1128
446a609a,31772690,46301614.0,42.21281915,-72.61761366,1509,1269
bbcc7682,31772706,46302325.0,42.21281915,-72.61761366,0,0
648c8a77,83770510,51973337.0,42.21305815,-72.61769024,1493,599
0bcaf0a2,52210850,,42.21090729,-72.62733929,1434,1180
0bcaf0a2,83779302,,42.21090729,-72.62733929,0,0
2f6f76dc,31804385,46300155.0,42.20417318,-72.62815338,1078,0
e224cc51,20376627,,42.2036966,-72.62941826,1241,863
aff8781b,31043087,46300509.0,42.204646,-72.62832,1264,1233
eff24649,31805945,33418754.0,42.20440012,-72.62951405,1298,775
7e634f07,31804357,92337672.0,42.20441249,-72.62831225,1264,1233
12c2a089,57531798,46300341.0,42.2044165,-72.6294277,1298,775
fdf3a69a,31801962,35564503.0,42.2052948,-72.6290588,1212,0
fdf3a69a,31801962,40490292.0,42.2052948,-72.6290588,0,0
df7ef9c9,31804260,,42.2052906,-72.6291071,1212,0
bb2a05d6,31801961,40488473.0,42.2052948,-72.6290588,0,0
503b74cd,31801963,,42.2052948,-72.6290588,0,0
801aad64,31801960,,42.2052906,-72.6291071,0,0
4377ea55,20376622,40475085.0,42.20425781,-72.62948111,1197,0
d9643933,31048750,35568940.0,42.20466266,-72.62815888,1343,634
4f5f92b1,31802575,46302293.0,42.20435269,-72.62950307,1298,775
42759574,31805967,54356373.0,42.20521729,-72.628696,1434,2378
c2dc21cf,31804888,90974831.0,42.20444756,-72.62952502,1298,775
afad112d,20376653,33489500.0,42.1965691,-72.63606246,1340,1180
13253b7b,20376654,49769207.0,42.19660184,-72.63513964,1501,687
67ada4ff,20377086,33465862.0,42.19674454,-72.63570396,1501,934
a5a3cef3,20376678,49752918.0,42.1965841,-72.63556886,1411,722
a08d3d71,31801252,49761086.0,42.1965822,-72.63561371,1411,722
edd1d610,31042920,49751706.0,42.19673241,-72.63612398,1496,264
91e126d5,31803418,35549073.0,42.196764,-72.635204,1497,1180
4c56bd92,31803414,,42.196764,-72.635204,0,0
cc13d6f3,83779435,90974131.0,42.16704975,-72.64807634,0,0
a7bb6814,79299289,56355965.0,42.2161518,-72.62212968,1438,2660
985cad1c,31772266,90972047.0,42.21631362,-72.62171354,1460,1022
7d14ec7d,83769872,,42.17445385,-72.6327817,1468,775
d410e67a,55969090,,42.17445385,-72.6327817,0,0
7e4d93e7,31034070,33466454.0,42.21100336,-72.62403355,1483,5391
51dcbccb,20379578,,42.21100445,-72.62399018,1483,5391
6a715160,18203756,49761858.0,42.21100445,-72.62399018,0,0
b11f9064,31034085,,42.21100445,-72.62399018,0,0
d238bdec,31034071,49747506.0,42.21100336,-72.62403355,0,0
8e0864db,20377779,56811950.0,42.21100445,-72.62399018,0,0
8cfa0e62,20377783,49760397.0,42.21100445,-72.62399018,0,0
7a5e2def,31034072,,42.21100336,-72.62403355,0,0
bd347423,31034073,49747511.0,42.21100336,-72.62403355,0,0
6c640536,31034084,54460310.0,42.21100445,-72.62399018,0,0
21ab419b,31805810,54363132.0,42.21099225,-72.624529,1453,1639
737ac95c,31045118,,42.21099163,-72.624555,1453,1639
2cadf2d7,20377037,54355652.0,42.21099163,-72.624555,0,0
31a15334,20379634,54354601.0,42.21099163,-72.624555,0,0
d8b3528e,31804356,51989838.0,42.21074875,-72.62482763,1440,793
a3d78f0b,31804347,35593264.0,42.21074875,-72.62482763,0,0
b9e22241,31801109,,42.21082715,-72.624527,1393,1357
24b96bcb,31801119,,42.21082638,-72.624559,1368,1938
631afa06,31801151,,42.21082677,-72.624543,1393,1357
b13637a0,31801087,,42.21082754,-72.624511,1393,1357
3eac3430,31801137,,42.21082638,-72.624559,0,0
3b94ca9b,31048767,49760439.0,42.2110252,-72.62436492,1329,1163
ed3760f4,28013073,92332039.0,42.17362404,-72.63645327,1325,1374
7714e408,31045026,92351966.0,42.17362404,-72.63645327,0,0
d0f7a96f,20378931,,42.17236739,-72.63562765,1464,1039
e7c06208,83769890,,42.17349709,-72.63637268,1230,1374
66af01b4,57059564,56365767.0,42.17349709,-72.63637268,0,0
feb91479,31803204,90974890.0,42.17236739,-72.63562765,0,0
88bb0c89,11209446,93277866.0,42.19484189,-72.60714456,1378,2326
f6469a5f,20378264,92337524.0,42.20096008,-72.63501559,1319,881
4f2c73af,57553333,,42.25820965,-72.61382693,1166,0
57f67203,83770168,,42.1884719,-72.6298301,0,0
856510fb,5827438,94746420.0,42.25816873,-72.61372804,1166,0
6083ab77,52061953,,42.25774609,-72.61412827,1263,0
2119fda8,52061999,,42.25801265,-72.61404318,1380,352
cc9ce7f9,57533259,,42.2577673,-72.61437895,1321,1128
75877166,20393606,,42.21034369,-72.60578521,1208,0
6b26ed85,84259925,46301577.0,42.198225,-72.61657139,1447,2378
ceecde52,84259976,90974261.0,42.198225,-72.61657139,0,0
abbc41fe,84259949,54355495.0,42.198166,-72.616464,1447,2378
423c2bb1,84259947,54460203.0,42.198166,-72.616464,0,0
7a4d7d69,84259922,56356930.0,42.198166,-72.616464,0,0
343dbab3,84259955,90974222.0,42.198225,-72.61657139,0,0
28e3df19,84259953,90974208.0,42.198225,-72.61657139,0,0
880dcfbd,84259948,54460313.0,42.198166,-72.616464,0,0
87e51cb9,84259974,56365754.0,42.198225,-72.61657139,0,0
4412f342,84259975,49762590.0,42.198225,-72.61657139,0,0
6f307446,84259924,54363585.0,42.198225,-72.61657139,0,0
234e5045,84259977,90974220.0,42.198225,-72.61657139,0,0
050f1329,84259946,41117217.0,42.198166,-72.616464,0,0
70802699,31051318,90974116.0,42.198359,-72.616346,1359,2414
1eed4b31,31051341,56356100.0,42.19839755,-72.61624695,1359,2414
76007553,31048508,90971967.0,42.198359,-72.616346,0,0
95b9f930,31051112,46301396.0,42.19839755,-72.61624695,0,0
018c8edc,31051339,54356217.0,42.198368,-72.616274,1359,2414
f9395f8b,31048503,49761360.0,42.198359,-72.616346,0,0
a49e5e4c,31051057,49755852.0,42.198359,-72.616346,0,0
4dbc5bc1,31051319,49767208.0,42.198359,-72.616346,0,0
93432e82,31048487,46334963.0,42.198359,-72.616346,0,0
c3517547,31051113,54460307.0,42.19839755,-72.61624695,0,0
2ac7cc92,31051109,54459973.0,42.198359,-72.616346,0,0
72835dfd,31048502,49769360.0,42.198359,-72.616346,0,0
6089ce29,31051111,54457775.0,42.19839755,-72.61624695,0,0
b1888eda,84259923,,42.198368,-72.616274,0,0
46de6b3f,31051107,54460186.0,42.19839755,-72.61624695,0,0
f5a69294,83770212,,42.2654483,-72.6072057,1463,1885
3c73f47f,57531744,,42.2653149,-72.6072691,1463,1885
9654dcca,31802656,54460268.0,42.19742587,-72.63587717,1494,1233
67a65003,31802680,54459613.0,42.19742365,-72.63598238,1511,722
ca500fda,31806483,34356225.0,42.2151978,-72.62007658,1426,934
4eca98ec,30129111,54356201.0,42.21506835,-72.62006931,1488,1057
92ff8794,30129073,,42.21510282,-72.62022082,1488,1057
f372eef3,30129084,49768005.0,42.21506835,-72.62006931,0,0
0e035d67,57529700,,42.2150943,-72.61940462,1456,1092
fe343f3a,31048539,90972276.0,42.21550943,-72.61928715,0,0
44174957,83770249,,42.21136447,-72.62964167,1353,3347
8df9c620,31773043,54356303.0,42.21133995,-72.62947301,1353,3347
d5a8d92a,83771725,,42.21133995,-72.62947301,0,0
75f54f6d,31773045,54356316.0,42.21133995,-72.62947301,0,0
201455ce,79299294,54378765.0,42.21133995,-72.62947301,0,0
602b2c0b,83771679,,42.21136447,-72.62964167,0,0
daebf321,20394552,,42.21134603,-72.62964383,1353,3347
f9d8e2f6,20394551,35569090.0,42.2113829,-72.6296395,1353,3347
602b2c0b,20394118,40475161.0,42.21136447,-72.62964167,0,0
0ca31124,26878929,54363171.0,42.21156723,-72.62961783,1382,1057
f481aa0d,17518436,,50.9295736,-1.391057271,0,0
10b8c301,85117397,,42.20230665,-72.61614817,1426,3911
ea485418,85117099,,42.20230665,-72.61614817,0,0
a6c051f4,85117051,,42.20230665,-72.61614817,0,0
d332b715,85117100,,42.20230665,-72.61614817,0,0
287644a0,85117424,,42.20230665,-72.61614817,0,0
ef25ff77,85117421,,42.20230665,-72.61614817,0,0
06d44591,85117400,,42.20230665,-72.61614817,0,0
ec946548,85117052,,42.20230665,-72.61614817,0,0
276006e2,85117422,,42.20230665,-72.61614817,0,0
047a3856,85117423,,42.20230665,-72.61614817,0,0
2fd064c4,85117050,,42.20230665,-72.61614817,0,0
e5466f6a,85117097,,42.20230665,-72.61614817,0,0
a4d019cd,85117391,,42.20230665,-72.61614817,0,0
0f60d138,85117398,,42.20230665,-72.61614817,0,0
b1e5ffea,85117399,,42.20230665,-72.61614817,0,0
4469573c,85117049,,42.20230665,-72.61614817,0,0
f7382997,85117098,,42.20230665,-72.61614817,0,0
cbba0e1e,56999756,46301463.0,42.192428,-72.625581,1395,1092
e85b25d6,30727293,54460467.0,42.192462,-72.625254,1447,6977
61a8d240,30727316,35527491.0,42.192428,-72.625581,0,0
6d152fb1,56999757,54443906.0,42.192428,-72.625581,0,0
091b2d71,56764115,40473782.0,42.19212177,-72.6251256,1455,1374
699c98f2,52298099,56365827.0,42.1920673,-72.62515438,1455,1374
de2d03ba,30727307,46301452.0,42.192428,-72.625581,0,0
90017761,31809155,93278020.0,42.192481,-72.624988,1447,6977
3e6b6d40,30727310,46345466.0,42.192462,-72.625254,0,0
85e38809,56999760,54363672.0,42.192428,-72.625581,0,0
92e9ba01,28006099,,42.1920673,-72.62515438,0,0
7e318378,30731171,54457757.0,42.19212177,-72.6251256,0,0
63c68836,56764334,,42.19212177,-72.6251256,0,0
b49bbba5,52298087,46346013.0,42.1920673,-72.62515438,0,0
d6e5f672,31809156,,42.192481,-72.624988,0,0
092cc62f,52298085,35570790.0,42.1920673,-72.62515438,0,0
f31386ae,52298086,,42.1920673,-72.62515438,0,0
78565d86,30731208,,42.19212177,-72.6251256,0,0
3a96eb37,31809154,,42.192481,-72.624988,0,0
86ecab2b,31809153,35527476.0,42.192481,-72.624988,0,0
9f567179,56764335,35527478.0,42.19212177,-72.6251256,0,0
04e73f03,30731169,46345434.0,42.192428,-72.625581,0,0
77cd1e6e,30731168,46345427.0,42.192462,-72.625254,0,0
4192a01d,56764333,54458137.0,42.19212177,-72.6251256,0,0
b95ccdf4,28006116,,42.1920673,-72.62515438,0,0
ea730a8a,20380650,56354502.0,42.19224415,-72.62461065,1444,793
8e10cbf9,20380651,40474092.0,42.19224415,-72.62461065,0,0
291cac3b,20379037,54380996.0,42.19229265,-72.62480187,1444,793
978cf72c,20379045,56365902.0,42.19234461,-72.62477929,1444,793
83ad81a8,85116742,,42.19598795,-72.60265881,0,0
5d3dcbbb,18039078,,42.20033815,-72.64515709,0,0
a2dff100,18039079,,42.20033815,-72.64515709,0,0
5469ccb4,18039082,,42.20033815,-72.64515709,0,0
4e16b13d,17880101,,42.20033815,-72.64515709,0,0
cf968f27,57059707,,42.20033815,-72.64515709,0,0
677b0507,18039080,,42.20033815,-72.64515709,0,0
6b0b0e1a,18039081,,42.20033815,-72.64515709,0,0
b00533e6,18039077,,42.20033815,-72.64515709,0,0
b7672ad0,18039075,,42.20033815,-72.64515709,0,0
046e91d8,18039076,,42.20033815,-72.64515709,0,0
d5a57f87,18039234,,42.20033815,-72.64515709,0,0
d0759ca4,18039235,,42.20033815,-72.64515709,0,0
61c3496b,18019476,,42.20033815,-72.64515709,0,0
75d16cb1,31804361,35569387.0,42.21333966,-72.61755202,0,0
0281f7d0,31042930,35567644.0,42.21253605,-72.61724776,1498,916
e46d70c9,18204887,49756287.0,42.21351317,-72.61741897,1427,1216
6c4a0ea4,18203850,49761426.0,42.21351289,-72.61742997,1427,1216
79a39233,20378927,54460333.0,42.2126856,-72.61766831,1500,1163
14713522,83779533,52194522.0,42.20017281,-72.60096327,1397,16737
14713522,11908232,,42.20017281,-72.60096327,0,0
54eb9cc7,83771894,,42.20033844,-72.60070181,1397,16737
14713522,83771633,,42.20017281,-72.60096327,0,0
4b59b83f,83779549,,42.20033844,-72.60070181,0,0
75544cb5,52221957,,42.201121,-72.61204751,1374,1004
fc8d6638,31019585,,42.201121,-72.61204751,0,0
c36c6ce0,31772612,,42.201147,-72.61209403,1411,1075
d50ee276,83770237,40474746.0,42.201121,-72.61204751,0,0
d98f1612,57335513,,42.201134,-72.61207077,1374,1004
83800ab3,20394497,,42.201121,-72.61204751,0,0
729ab2c7,31801356,,42.201147,-72.61209403,0,0
2f7121bd,20394449,,42.201134,-72.61207077,0,0
795a0ef0,31772597,40482691.0,42.201134,-72.61207077,0,0
065a2ce3,31772577,35567790.0,42.201147,-72.61209403,0,0
6b576c4f,21378626,56809623.0,42.18590185,-72.6383793,0,0
86c5a16e,83769766,90974837.0,42.2683924,-72.60589513,1447,1920
6b24364c,83769769,90974836.0,42.2683924,-72.60589513,0,0
2fed09a4,83769517,,42.2680567,-72.60543302,1043,0
1055ed71,83770180,,42.24872774,-72.61973013,0,0
1055ed71,83769516,,42.24872774,-72.61973013,0,0
25372a4c,57532853,,42.24857475,-72.61979268,0,0
d455bd91,31804922,35567725.0,42.206273,-72.6351,1393,529
05457a47,31801134,49767171.0,42.20613944,-72.63435267,1293,1550
e9f435ee,31801129,56357106.0,42.20615456,-72.63443733,1293,1550
be6bbec0,31804902,46300412.0,42.20629729,-72.63428957,1402,1286
836e6f91,31801136,92337727.0,42.20622565,-72.6354015,1339,863
33781232,31801120,40483094.0,42.20612755,-72.63462589,1167,0
b54a0870,31801141,,42.2063957,-72.63450897,1376,370
b464d180,31801053,34356009.0,42.20643801,-72.63507285,1462,881
72cc3d73,31805785,56356007.0,42.20622345,-72.63517411,1393,529
7bcd258c,31804924,49756005.0,42.206215,-72.634776,1167,0
d2fe72ba,20176450,46261590.0,42.2059839,-72.63409227,1395,810
bb355b49,83769511,,42.20583175,-72.5995573,1374,1057
ecc92bf9,338379338,,42.20583175,-72.5995573,0,0
d6807940,338379424,,42.20530275,-72.59895824,1422,1022
979608e4,338379425,,42.20530275,-72.59895824,0,0
60c24c76,338379380,,42.20575445,-72.5990338,1494,1022
58d735cc,338379337,,42.20575445,-72.5990338,0,0
4b17c13e,338379419,,42.2054129,-72.5995363,1460,1075
6972b1ab,338379417,,42.2054129,-72.5995363,0,0
9a763dda,338379373,,42.2057941,-72.59929385,1488,1039
d768c9ae,338379374,,42.2057941,-72.59929385,0,0
268e9dd0,338379429,,42.20519043,-72.59906458,1422,1022
feb9f5f8,338379428,,42.20519043,-72.59906458,0,0
8b589ee9,338379336,,42.2057178,-72.59876715,1485,1057
d55deb5f,338379339,,42.2057178,-72.59876715,0,0
824c3229,20378842,56356577.0,42.19311268,-72.63234372,1503,617
bf6ae085,20378872,49761420.0,42.19296487,-72.6325045,1479,705
c87830f8,31803359,49747496.0,42.19328015,-72.63282016,1376,1216
483cd521,31116145,49747579.0,42.19328015,-72.63282016,0,0
de811437,28941761,,42.19932492,-72.61226886,0,0
f9279a8e,83769765,,42.224088,-72.645095,0,0
a909da14,83779503,,42.21891795,-72.63973392,1315,9514
23e82fe1,83769524,54363623.0,42.21055355,-72.60461669,1433,669
e888d5cb,56763160,56365698.0,42.21055355,-72.60461669,0,0
053e1c48,83769522,56355453.0,42.21055355,-72.60461669,0,0
db95f67b,31048566,,42.21055355,-72.60461669,0,0
747569a7,20380952,56354219.0,42.21055355,-72.60461669,0,0
e1eb05d4,31048554,56364843.0,42.21055355,-72.60461669,0,0
a525dc9f,31801485,,42.1885375,-72.67732327,0,0
dbe6532c,84260230,,42.2031187,-72.61061923,1350,335
ca2cadb0,84260232,56356400.0,42.20313313,-72.6106054,1350,335
0b716753,84260231,92252647.0,42.20303212,-72.61070226,1334,335
c024f7bc,85117313,54363547.0,42.20220475,-72.61087792,1404,3594
a3f69f8a,85117309,,42.20290533,-72.61054894,1366,458
5c705972,85117311,,42.20290533,-72.61054894,0,0
27825507,85117008,46335271.0,42.2022258,-72.61091733,1404,3594
1344bb4e,85117006,54458143.0,42.2022258,-72.61091733,0,0
54ba9737,85117031,93261664.0,42.20290533,-72.61054894,0,0
f9eb9876,85117005,90972366.0,42.2022258,-72.61091733,0,0
69b36957,85117316,54460023.0,42.20220475,-72.61087792,0,0
fae239e3,85117310,,42.20290533,-72.61054894,0,0
68917278,85117312,,42.20290533,-72.61054894,0,0
f634138c,85117007,90974296.0,42.2022258,-72.61091733,0,0
